id,tipo,text_start,text_end,text
12395333,Premise,1469,1525,"Adverse drug reactions were reported in 3% (9 patients),"
12395333,Premise,1530,1564,"8 patients were lost to follow-up."
12395333,Claim,1580,1703,"TMX does not prolong survival in patients with inoperable HCC and has an increasingly negative impact with increasing dose."
12395333,Claim,1704,1758,"No appreciable advantage to QoL with TMX was observed."
12431965,Claim,1,111,"Increased expression of metalloproteinases is associated with poor prognosis in small-cell lung cancer (SCLC)."
12431965,Premise,859,1028,"Best response to induction therapy was complete remission for 176 patients (33%), partial remission for 341 (64%), and 15 patients (3%) had undergone surgical resection."
12431965,Premise,1155,1262,"Median survivals for marimastat and placebo patients were 9.3 months and 9.7 months, respectively (P =.90)."
12431965,Premise,1029,1154,"The median time to progression for marimastat patients was 4.3 months compared with 4.4 months for placebo patients (P =.81)."
12431965,Premise,1263,1353,"Toxicity was generally limited to musculoskeletal symptoms (18% grade 3/4 for marimastat)."
12431965,Premise,1354,1524,"Dose modifications for musculoskeletal toxicity were required in 90 patients (33%) on the marimastat arm, and 87 (32%) permanently stopped marimastat because of toxicity."
12431965,Premise,1525,1607,"Patients on marimastat had significantly poorer quality of life at 3 and 6 months."
12431965,Claim,1608,1748,"Treatment with marimastat after induction therapy for SCLC did not result in improved survival and had a negative impact on quality of life."
12431971,Claim,1,204,"Morbidity associated with wound complications may translate into disability and quality-of-life disadvantages for patients treated with radiotherapy (RT) for soft tissue sarcoma (STS) of the extremities."
12431971,Premise,779,982,"Patients treated with postoperative RT had better function with higher MSTS (25.8 v 21.3, P <.01), TESS (69.8 v 60.6, P =.01), and SF-36 bodily pain (67.7 v 58.5, P =.03) scores at 6 weeks after surgery."
12431971,Premise,1031,1194,"Scores on the physical function, role-physical, and general health subscales of the SF-36 were significantly lower than Canadian normative data at all time points."
12431971,Premise,1442,1589,"When wound complication was included in the model, patients with complications had lower MSTS and TESS scores in the first 2 years after treatment."
12431971,Claim,1590,1689,"The timing of RT has minimal impact on the function of STS patients in the first year after surgery"
12431971,Claim,1691,1783,"Tumor characteristics and wound complications have a detrimental effect on patient function."
12453852,Premise,691,752,"The overall response rate was 34.6% for NP and 35.7% for NIP."
12453852,Premise,753,868,"Median and 1-year survival rates were 10.0 months and 38.4% for NP, and 8.2 months and 33.7% for NIP, respectively."
12453852,Premise,923,1219,"The major World Health Organization grade 3-4 toxicities for NP and NIP, respectively, were: neutropenia (20.3% compared with 9% of cycles), anaemia (4.1% compared with 5% of cycles), nausea and vomiting (22.2% compared with 19.4% of patients) and alopecia (5.6% compared with 29.8% of patients)."
12453852,Premise,1220,1286,"Four toxic deaths occurred in the NP arm and eight in the NIP arm."
12453852,Premise,1287,1422,"The different schedules of vinorelbine in the two arms led to a greater survival in the NP arm without impairing the tolerance profile,"
12453852,Premise,1423,1470,"although this is not statistically significant."
12453852,Claim,1471,1564,"This confirms that the two-drug combination NP is a reference treatment for metastatic NSCLC."
12453852,Claim,1565,1649,"The role of three-drug combinations remains questionable in this subset of patients."
12467070,Premise,1077,1254,"Among the patients receiving treatment 3 times weekly, 16 of 49 patients (32.7%) achieved a clinical response at the end of the third treatment cycle (no CRs, 1 PR, and 15 SDs)."
12467070,Premise,1255,1376,"Concomitant or prior use of protease inhibitors did not appear to affect the patient's response to treatment (P = 0.183)."
12467070,Premise,1377,1526,"Liposomal tretinoin is a new therapeutic agent that has been reported to have some clinical activity in patients with AIDS-associated Kaposi sarcoma."
12467070,Claim,1527,1690,"A three-times-per-week dosing schedule was noted to be more effective compared with a once-a-week schedule without any significant difference in toxicity reported."
12488409,Premise,894,1028,"There was no difference in response rates, with 64% (complete response [CR], 9%) for fludarabine versus 52% (CR, 7%) for CVP (P =.72)."
12488409,Premise,1029,1199,"With a median follow-up of 42 months, median PFS (11 months v 9.1 months; P =.03) and TFS (15 months v 11 months; P =.02) were superior in patients receiving fludarabine."
12488409,Premise,1200,1310,"No difference in median overall survival was detected (57 months for fludarabine v 44 months for CVP; P =.95)."
12488409,Premise,1311,1432,"Three patients receiving fludarabine died of treatment-related toxicity compared with none of the patients receiving CVP."
12488409,Premise,1433,1494,"Peripheral neuropathy and alopecia were more common with CVP."
12488409,Premise,1495,1574,"Patients receiving fludarabine had higher scores for social function (P =.008);"
12488409,Premise,1575,1617,"no other differences in QoL were detected."
12488409,Claim,1618,1756,"In recurrent low-grade lymphoma, fludarabine improves PFS, TFS, and social function scores in comparison with CVP but does not improve OS."
12525531,Claim,1,142,"Anemia, highly common among cancer patients, is often an underlying cause of cancer-related fatigue and other quality-of-life (QOL) deficits."
12525531,Premise,1297,1495,"Comparison of the population norm and clinical trial data showed that treatment with epoetin alfa resulted in clinically meaningful as well as statistically significant improvements in QOL (P <.01)."
12525531,Claim,1648,1804,"In the clinical trial, treatment with epoetin alfa overcame much of the QOL deficit seen in anemic cancer patients compared with the norm population sample."
12560436,Premise,778,871,"No changes were found in arm circumference or arm volume as a result of the exercise program."
12560436,Premise,872,1044,"Three of the quality-of-life domains showed trends toward increases in the exercise group: physical functioning (P =.050), general health (P =.048), and vitality (P =.023)."
12560436,Premise,1045,1125,"Mental health increased, although not significantly, for all subjects (P =.019)."
12560436,Premise,1126,1229,"Arm volume measured by water displacement was correlated with calculated arm volume (r =.973, P <.001),"
12560436,Premise,1230,1315,"although the exercise and control group means were significantly different (P <.001)."
12560436,Claim,1525,1614,"Additional studies should be done in this area to determine the optimum training program."
12560436,Claim,1316,1524,"Participation in an upper-body exercise program caused no changes in arm circumference or arm volume in women with lymphedema after breast cancer, and they may have experienced an increase in quality of life."
12569144,Claim,1,100,"Radiotherapy is an effective palliative treatment for cancer patients with painful bone metastases."
12569144,Premise,1013,1228,"Comparing the single- and multiple-fraction radiotherapy schedules, no differences were found in life expectancy (43.0 versus 40.4 weeks, P =.20) or quality-adjusted life expectancy (17.7 versus 16.0 weeks, P =.21)."
12569144,Premise,1229,1533,"The estimated cost of radiotherapy, including retreatments and nonmedical costs, was statistically significantly lower for the single-fraction schedule than for the multiple-fraction schedule ($2438 versus $3311, difference = $873, 95% confidence interval [CI] on the difference = $449 to $1297; P<.001)."
12569144,Premise,1534,1641,"The estimated difference in total societal costs was larger, also in favor of the single-fraction schedule,"
12569144,Premise,1642,1774,"but it was not statistically significant ($4700 versus $6453, difference = $1753, 95% CI on the difference = -$99 to $3604; P =.06)."
12569144,Premise,1775,1986,"For willingness-to-pay between $5000 and $40 000 per quality-adjusted life year, the single-fraction schedule was statistically significantly more cost-effective than the multiple-fraction schedule (P< or =.05)."
12569144,Claim,1987,2178,"Compared with multiple-fraction radiotherapy, single-fraction radiotherapy provides equal palliation and quality of life and has lower medical and societal costs, at least in The Netherlands."
12569144,Claim,2179,2327,"Therefore, single-fraction radiotherapy should be considered as the palliative treatment of choice for cancer patients with painful bone metastases."
12610178,Claim,1,147,"Randomized trials in fluorouracil (FU)-refractory colorectal cancer demonstrate significant survival advantages for patients receiving irinotecan."
12610178,Premise,679,961,"With median follow-up of 15.8 months, there was no significant difference in 1-year survival (46% v 41%, respectively; P =.42), median survival (9.9 v 9.9 months, respectively; P =.43), or median time to progression (4.0 v 3.0 months, respectively; P =.54) between the two regimens."
12610178,Premise,962,1081,"Grade 3/4 diarrhea occurred in 36% of patients treated weekly and in 19% of those treated once every 3 weeks (P =.002)."
12610178,Premise,1082,1200,"Grade 3/4 neutropenia occurred in 29% of patients treated weekly and 34% of those treated once every 3 weeks (P =.35)."
12610178,Premise,1201,1358,"Treatment-related mortality occurred in five patients (5.3%) receiving irinotecan weekly and three patients (1.6%) given therapy once every 3 weeks (P =.12)."
12610178,Premise,1359,1439,"Global quality of life was not statistically different between treatment groups."
12610178,Claim,1440,1608,"Irinotecan schedules of weekly and of once every 3 weeks demonstrated similar efficacy and quality of life in patients with FU-refractory, metastatic colorectal cancer."
12610178,Claim,1609,1714,"The regimen of once every 3 weeks was associated with a significantly lower incidence of severe diarrhea."
12610183,Premise,985,1116,"The dose-intensified arm was slightly more emetogenic and generated more grade 3 to 4 anemia but less febrile neutropenia episodes."
